ID,Sales
T1198706,40598.66027222191
T1198707,61296.84739931734
T1198708,73570.7863324651
T1198709,51655.15032603855
T1198710,37024.71295072102
T1198711,39523.008330449076
T1198712,58122.96236456472
T1198713,60684.79239362721
T1198714,22592.571271000415
T1198715,41380.90296888549
T1198716,32423.878588862644
T1198717,70603.1466324638
T1198718,94295.59127084889
T1198719,47358.69550090903
T1198720,39355.054122588044
T1198721,45776.07696918303
T1198722,60570.790237590656
T1198723,75629.9352792042
T1198724,48202.16979919599
T1198725,39025.82914963669
T1198726,58171.74383057878
T1198727,52128.02193222157
T1198728,50685.77807649147
T1198729,39852.821471727264
T1198730,42035.6651735503
T1198731,73647.60567602543
T1198732,104268.40343451245
T1198733,62994.89291895364
T1198734,59118.01776152159
T1198735,78163.5784400026
T1198736,46949.83849552614
T1198737,83410.34130269234
T1198738,113771.1462273458
T1198739,80690.030122717
T1198740,40587.181005457394
T1198741,76650.54175159193
T1198742,28573.65327677055
T1198743,42933.068808189826
T1198744,39957.15888066866
T1198745,36364.20305074804
T1198746,24242.887933181326
T1198747,39329.649276828095
T1198748,25005.88686771506
T1198749,65562.4494984682
T1198750,83201.34950875996
T1198751,72392.38426768445
T1198752,54480.92975283284
T1198753,58700.82648220389
T1198754,60151.26538090328
T1198755,34271.94496128679
T1198756,31763.28834702255
T1198757,62361.28845878689
T1198758,56385.06778699919
T1198759,35075.156481708895
T1198760,47867.995895659435
T1198761,47711.309701238235
T1198762,70843.0655659465
T1198763,48602.240275054195
T1198764,74996.12404878346
T1198765,44275.257771793724
T1198766,71198.4475226836
T1198767,78828.53358915917
T1198768,33578.86717517012
T1198769,81331.71276856461
T1198770,41186.384928496846
T1198771,52136.45173387011
T1198772,27537.932905889462
T1198773,64562.707178052515
T1198774,72414.27100742618
T1198775,49451.19833288761
T1198776,65701.20266184738
T1198777,120102.94470466583
T1198778,43571.8661186449
T1198779,34721.44478641784
T1198780,27019.582368905205
T1198781,83201.58140839307
T1198782,46275.222163920545
T1198783,28650.69029006108
T1198784,50964.367868987334
T1198785,73449.2615098474
T1198786,45999.184761967335
T1198787,24862.16617681268
T1198788,63388.68480488848
T1198789,38598.0569582085
T1198790,50645.16171069959
T1198791,84836.7877942798
T1198792,47135.82498999416
T1198793,35032.874700401546
T1198794,47590.93914101186
T1198795,50398.29042470635
T1198796,78496.42883984631
T1198797,41618.062987962214
T1198798,26657.356294836703
T1198799,20617.280579310158
T1198800,30167.60904428957
T1198801,48998.476138728474
T1198802,63296.41641614468
T1198803,45664.458847389265
T1198804,64765.80520161061
T1198805,34598.83648993228
T1198806,45726.319045057244
T1198807,86910.13394155414
T1198808,65100.015056562195
T1198809,59138.67393924552
T1198810,40733.47034707172
T1198811,65972.14357717558
T1198812,62740.82848708691
T1198813,67667.64294401434
T1198814,34845.50303680026
T1198815,42180.053498911555
T1198816,54794.621363593484
T1198817,53160.563383388304
T1198818,65732.250439542
T1198819,36640.339226874894
T1198820,86797.26981455336
T1198821,47908.49682206508
T1198822,42391.96433850719
T1198823,29457.820055194807
T1198824,39304.27413036929
T1198825,72247.49356781988
T1198826,114507.24468275749
T1198827,89843.97877344489
T1198828,29986.99377302026
T1198829,62645.06856940388
T1198830,65999.45067299361
T1198831,37434.867985924466
T1198832,47228.167575803556
T1198833,39847.105872602595
T1198834,24937.331717417434
T1198835,67162.90756848885
T1198836,65390.876316254784
T1198837,57896.622937268476
T1198838,92747.61971240584
T1198839,56333.78094789602
T1198840,47145.25901928439
T1198841,48749.553983005186
T1198842,43557.27747058502
T1198843,38270.09412071768
T1198844,65892.02064389706
T1198845,56968.77724652996
T1198846,47309.11090104608
T1198847,38899.75980434106
T1198848,70760.6901777116
T1198849,36144.1994777636
T1198850,70417.20368801696
T1198851,42525.607671180114
T1198852,100804.34301214648
T1198853,35678.42622632503
T1198854,69055.38459940137
T1198855,49917.46801687127
T1198856,65936.69684829397
T1198857,29499.544717265635
T1198858,76897.36547381095
T1198859,74740.681380602
T1198860,28028.0541417949
T1198861,26949.393445593385
T1198862,64995.88005329529
T1198863,66659.73685998053
T1198864,73062.86210859561
T1198865,56095.16107643851
T1198866,33970.31195052617
T1198867,32988.35776165197
T1198868,86234.31060428792
T1198869,55988.7509542532
T1198870,38018.599394933495
T1198871,47175.57183119845
T1198872,44869.639373502854
T1198873,79271.60916497502
T1198874,49463.88397845464
T1198875,35982.26495041805
T1198876,42149.41390664107
T1198877,50160.06507067689
T1198878,97213.76740319392
T1198879,76578.24198928788
T1198880,38532.11008727229
T1198881,32718.7473164503
T1198882,47930.38019203291
T1198883,52915.90564359955
T1198884,35507.57519940733
T1198885,25170.890214178093
T1198886,50235.565458931436
T1198887,34963.67994869995
T1198888,53711.13406294058
T1198889,27740.255107358473
T1198890,58727.814300578495
T1198891,49101.7627802816
T1198892,40364.03026553883
T1198893,33694.47137218792
T1198894,47081.89458657542
T1198895,54050.959132161486
T1198896,93217.17191096579
T1198897,53277.50453536416
T1198898,79404.7184539745
T1198899,42446.38492832693
T1198900,51611.55605978978
T1198901,34963.285354898035
T1198902,34498.463823091966
T1198903,38073.24545603036
T1198904,72329.07313578218
T1198905,41848.34787380426
T1198906,34249.91806013213
T1198907,57320.848601845006
T1198908,65657.65846888101
T1198909,50511.8911535691
T1198910,25078.04396177412
T1198911,40557.26686175754
T1198912,77314.33196910007
T1198913,56244.43356952051
T1198914,64205.10966907376
T1198915,40356.50742309886
T1198916,79378.40127173581
T1198917,37076.526380522766
T1198918,43922.55263398307
T1198919,50773.631135692616
T1198920,29644.632050314078
T1198921,78753.44057025205
T1198922,49848.21326917395
T1198923,61473.52501028981
T1198924,37813.302507259286
T1198925,26307.966037753566
T1198926,39447.82684742436
T1198927,58586.19866449545
T1198928,40657.141132063014
T1198929,73022.5703989279
T1198930,39371.16035952531
T1198931,73671.96592819957
T1198932,55146.54591982994
T1198933,45155.88662382156
T1198934,57123.76835225574
T1198935,71274.15401474654
T1198936,51246.1779425632
T1198937,47717.70214924608
T1198938,40565.19607773191
T1198939,31992.29522978291
T1198940,62064.270317926625
T1198941,39967.06708118884
T1198942,56844.09518908077
T1198943,54367.156437791644
T1198944,39143.06730224324
T1198945,42679.594692636936
T1198946,53064.298310937185
T1198947,56359.42279226854
T1198948,47561.10981718976
T1198949,34948.868133961245
T1198950,48793.31329988072
T1198951,76461.36027983992
T1198952,37134.99828106706
T1198953,48543.22310648624
T1198954,58833.04460364488
T1198955,39484.31615050738
T1198956,79660.19144678365
T1198957,48024.31328701852
T1198958,90559.13432575454
T1198959,60400.06445679069
T1198960,49552.68689524826
T1198961,42366.7436333926
T1198962,57473.411378775345
T1198963,80619.38324241739
T1198964,61373.63918548178
T1198965,35628.85769653606
T1198966,69821.81548104045
T1198967,59685.12091850981
T1198968,59972.58714503715
T1198969,47111.894429396685
T1198970,31052.705168625187
T1198971,85192.12297881802
T1198972,84694.24428689363
T1198973,79680.30464109582
T1198974,35755.38775987401
T1198975,40160.150456531584
T1198976,30751.31939952453
T1198977,44002.03140097195
T1198978,114521.42538292623
T1198979,60195.57045508332
T1198980,54837.83426127463
T1198981,56313.74548606416
T1198982,69758.20679170305
T1198983,81749.83572546268
T1198984,43053.19664326687
T1198985,30795.042384732027
T1198986,65515.54815805482
T1198987,39125.391175586265
T1198988,62558.61069304029
T1198989,76309.17646281497
T1198990,53272.94147880269
T1198991,43923.29502821579
T1198992,43090.52220071725
T1198993,38444.234058940776
T1198994,80727.27899387483
T1198995,56706.10476381134
T1198996,40899.8655744524
T1198997,51607.891712136814
T1198998,57854.98838306941
T1198999,40936.394470017345
T1199000,48870.87210288696
T1199001,52088.028753908045
T1199002,98933.04578100346
T1199003,61675.59472565241
T1199004,74511.38384766573
T1199005,53655.00779251804
T1199006,44215.387433611235
T1199007,69497.53942183306
T1199008,72192.70840994132
T1199009,23673.30921749735
T1199010,55309.892039131184
T1199011,62311.808120485
T1199012,48385.54477633021
T1199013,51462.6148645962
T1199014,51965.97060596747
T1199015,65804.40762572475
T1199016,54119.114613884645
T1199017,54184.744788705444
T1199018,106898.81962736377
T1199019,80379.26697303353
T1199020,25464.8647334445
T1199021,40838.78179969695
T1199022,35355.0493775608
T1199023,39737.019877791565
T1199024,31469.457747239783
T1199025,50385.56427585221
T1199026,48570.40453742804
T1199027,89688.31735395119
T1199028,83230.57550993608
T1199029,88492.03470720467
T1199030,79409.4928098942
T1199031,52158.02175822426
T1199032,89881.72243156409
T1199033,29726.18607700252
T1199034,70456.47254113584
T1199035,65792.88808473096
T1199036,40717.046895940475
T1199037,64650.1228323454
T1199038,36868.560656339294
T1199039,43071.041428906545
T1199040,34328.53268110483
T1199041,39734.256895846906
T1199042,40301.6729697577
T1199043,46066.41622996893
T1199044,67481.32683836216
T1199045,41252.92384130997
T1199046,41209.31380125522
T1199047,43377.17809933944
T1199048,81169.1851187605
T1199049,26524.955243534845
T1199050,70818.28000384306
T1199051,64005.521896412494
T1199052,45856.61367188034
T1199053,45133.60157152334
T1199054,41723.18501105425
T1199055,29598.247937627926
T1199056,58184.76911851475
T1199057,34224.395273689304
T1199058,60238.35556139653
T1199059,51780.113289905385
T1199060,48110.2844934904
T1199061,50439.44073428402
T1199062,23569.304167914783
T1199063,117643.68769579793
T1199064,66463.60689123324
T1199065,60870.15010853985
T1199066,57562.976666833485
T1199067,117776.68312774453
T1199068,98579.85437396873
T1199069,41810.11380864266
T1199070,29340.865065559516
T1199071,54230.92152367105
T1199072,67295.14870597301
T1199073,71978.72204433198
T1199074,53182.181957662215
T1199075,43359.48125740159
T1199076,39949.84150113623
T1199077,51723.0736892649
T1199078,165380.17864612312
T1199079,53981.01260216723
T1199080,72768.40183690167
T1199081,40011.223639823096
T1199082,101882.64698384606
T1199083,51495.65235046041
T1199084,69746.87663483151
T1199085,62777.68462673295
T1199086,69283.71745586293
T1199087,54087.98682507609
T1199088,62438.78367350021
T1199089,58778.894359229584
T1199090,36217.05357915863
T1199091,74493.38090563906
T1199092,37709.70838388287
T1199093,43856.13040408741
T1199094,44793.18695263491
T1199095,77273.29641464734
T1199096,61006.685030550405
T1199097,41276.501609229475
T1199098,61044.34897258415
T1199099,60270.782432420274
T1199100,42344.625625464876
T1199101,35227.29277721573
T1199102,67009.1399690779
T1199103,48610.756463843296
T1199104,38326.06512281129
T1199105,53316.29642186462
T1199106,41281.461747030495
T1199107,47640.66739189527
T1199108,81435.88174216477
T1199109,80611.16064000843
T1199110,50813.434789858045
T1199111,35873.93912203116
T1199112,40102.18519168106
T1199113,78751.8481176769
T1199114,51934.44187638275
T1199115,67082.78078011877
T1199116,44826.14536517195
T1199117,55101.54905149696
T1199118,39418.47906812835
T1199119,99137.37654194902
T1199120,49408.20228259634
T1199121,79875.16759337345
T1199122,51114.07803537497
T1199123,82140.73131389174
T1199124,48498.63872337081
T1199125,26950.6851099634
T1199126,42754.70694953615
T1199127,68351.88219357375
T1199128,37425.97237699739
T1199129,27351.66029898343
T1199130,37677.1310100594
T1199131,65406.2391720613
T1199132,49199.076032061814
T1199133,35827.82495712505
T1199134,39428.80550476052
T1199135,63215.416996964836
T1199136,45514.626111699974
T1199137,61112.63888805211
T1199138,37731.98688282114
T1199139,45454.09723691165
T1199140,82482.52311059023
T1199141,49106.36741975717
T1199142,35547.33778062068
T1199143,27077.475031279573
T1199144,42978.086070453515
T1199145,44699.27279248949
T1199146,56856.00456671415
T1199147,78518.66306703005
T1199148,46603.47171724726
T1199149,77714.99542238514
T1199150,81037.76580564957
T1199151,72661.30279980859
T1199152,65693.99360743695
T1199153,30771.977453578664
T1199154,92291.66749034825
T1199155,59217.84359078346
T1199156,68415.24033563334
T1199157,53243.410919321665
T1199158,58849.11048115838
T1199159,101523.7388246139
T1199160,37365.03297690913
T1199161,36487.09133165785
T1199162,81903.42551935899
T1199163,81618.00054969046
T1199164,55362.05345230475
T1199165,77666.65226398976
T1199166,34294.8287771136
T1199167,35497.94452222473
T1199168,55263.07856009086
T1199169,75474.33603942352
T1199170,79613.8584867274
T1199171,43119.352371888206
T1199172,66732.56483362205
T1199173,39021.48743397313
T1199174,68030.31154435298
T1199175,40302.266217958735
T1199176,30297.831056854106
T1199177,51277.785070597965
T1199178,81401.42071631424
T1199179,53206.538821561306
T1199180,24522.452715449315
T1199181,72002.85868063843
T1199182,101728.24613977426
T1199183,51249.77922491466
T1199184,26345.0029535178
T1199185,67457.92842692674
T1199186,66773.4129885546
T1199187,46323.9219730699
T1199188,42046.817688687835
T1199189,54956.43527986273
T1199190,29876.00111145376
T1199191,69345.62448961344
T1199192,30002.31217815351
T1199193,58114.92389612021
T1199194,66042.43632381316
T1199195,68684.27116655832
T1199196,91441.22111532302
T1199197,45835.52392348924
T1199198,63094.541465604416
T1199199,46184.790305766255
T1199200,39496.24922804854
T1199201,41777.21576080215
T1199202,46384.01992980283
T1199203,51082.78523752153
T1199204,73117.28285921626
T1199205,49975.815576268535
T1199206,48933.899225556284
T1199207,73519.99399803801
T1199208,82372.37948056599
T1199209,53826.50136137425
T1199210,75284.86053618017
T1199211,28971.61700305852
T1199212,68219.51240454083
T1199213,60869.40764885103
T1199214,51054.19236366791
T1199215,67678.14725574001
T1199216,122316.22166800646
T1199217,27724.56486741165
T1199218,69250.72266547236
T1199219,55328.56198597657
T1199220,85267.91712098704
T1199221,35647.915931397234
T1199222,50395.292101022846
T1199223,86120.44074603874
T1199224,74962.69146408695
T1199225,79904.80498850098
T1199226,57502.35482500536
T1199227,47340.13480086556
T1199228,31315.831630654662
T1199229,56535.99927246882
T1199230,35688.747189844275
T1199231,65651.75873772154
T1199232,46162.651522984495
T1199233,37322.20578073977
T1199234,29975.513596734127
T1199235,61720.93944681924
T1199236,56205.75330996369
T1199237,43067.23975819965
T1199238,33188.601078864594
T1199239,43226.598072821034
T1199240,70965.75799448023
T1199241,100079.88014592009
T1199242,85909.84511287992
T1199243,40200.3312589206
T1199244,68845.73222660698
T1199245,84638.20437384151
T1199246,61661.50426854006
T1199247,71414.44983128678
T1199248,57343.17791628734
T1199249,41283.30827671249
T1199250,51177.87901014451
T1199251,29599.465215222146
T1199252,54506.81295146426
T1199253,48760.91664298617
T1199254,75302.17382299606
T1199255,44308.196678953864
T1199256,29317.782401863136
T1199257,66738.21217426046
T1199258,36412.31698580524
T1199259,130069.184794308
T1199260,48339.622430419215
T1199261,25610.585637559503
T1199262,44236.461415554106
T1199263,30205.131762045963
T1199264,52255.71531377191
T1199265,106597.34019661893
T1199266,47940.09877963445
T1199267,80715.78140684344
T1199268,42520.973710118575
T1199269,48527.31469476304
T1199270,72412.69845631039
T1199271,84268.12779356379
T1199272,21367.788927073143
T1199273,50315.365526467984
T1199274,64334.5080953936
T1199275,61311.71097849231
T1199276,67247.85434774145
T1199277,47430.94654649227
T1199278,86094.26720339822
T1199279,58766.24749226203
T1199280,56396.45486175993
T1199281,51344.001456454156
T1199282,33104.46395514192
T1199283,47984.18981177018
T1199284,65147.88135327739
T1199285,60989.25770662451
T1199286,74094.57945095922
T1199287,28841.22292623287
T1199288,35190.0861883209
T1199289,57738.09115539911
T1199290,45953.578030398334
T1199291,57676.762293722786
T1199292,45410.56536687511
T1199293,46098.38084895601
T1199294,71268.40790800846
T1199295,27383.87059804278
T1199296,47643.05691332872
T1199297,40358.56726448282
T1199298,28774.727680074837
T1199299,30230.631324771275
T1199300,63408.289128985765
T1199301,50200.06662385
T1199302,42874.91411091107
T1199303,44800.743401997446
T1199304,33071.19455321049
T1199305,43711.149939081115
T1199306,54812.910774337455
T1199307,46693.758367453454
T1199308,22101.410427176543
T1199309,47405.294639710846
T1199310,60835.66655267449
T1199311,54338.66107725637
T1199312,41213.68850023003
T1199313,97598.50824012258
T1199314,41076.18403535475
T1199315,74006.69800422191
T1199316,37744.64398397189
T1199317,61681.01038165976
T1199318,26676.317468100122
T1199319,24641.76873940495
T1199320,45132.302469517315
T1199321,30245.51024029091
T1199322,68184.02038043452
T1199323,51258.31599578377
T1199324,56642.35140868086
T1199325,37898.204371836444
T1199326,43547.345836428234
T1199327,38161.440386626884
T1199328,66605.03187993796
T1199329,34612.75441362447
T1199330,18783.943130321783
T1199331,22478.534308859467
T1199332,65410.03166415179
T1199333,22756.063410138824
T1199334,33883.59227417853
T1199335,72531.70865223961
T1199336,54669.64945758494
T1199337,23136.693995772977
T1199338,60274.35370637047
T1199339,31342.89904856834
T1199340,34142.86763220044
T1199341,46048.48824937276
T1199342,44800.50575022789
T1199343,35796.87701101075
T1199344,33976.55056485845
T1199345,25074.033422204644
T1199346,48892.39658276717
T1199347,45624.12563010596
T1199348,36367.571238991295
T1199349,24771.958617356748
T1199350,31759.716815863867
T1199351,25610.342910594
T1199352,53641.87938813564
T1199353,51847.777421282444
T1199354,42429.20784674042
T1199355,44909.46732841591
T1199356,73629.24351936317
T1199357,32033.00436184106
T1199358,50611.639386759285
T1199359,38472.38113528268
T1199360,70043.58767314139
T1199361,44456.37940982444
T1199362,64944.96546253968
T1199363,46153.282155301094
T1199364,58361.566019744205
T1199365,58182.053719112824
T1199366,51868.64442823139
T1199367,30640.14958690175
T1199368,42617.236114878775
T1199369,73250.97097892081
T1199370,35026.08208460259
T1199371,45674.27923698295
T1199372,32269.288719944743
T1199373,51196.787253333736
T1199374,44804.709341613314
T1199375,62063.8170659635
T1199376,37501.255082106414
T1199377,66724.3700236329
T1199378,30224.96039046085
T1199379,79777.39796702532
T1199380,40473.782925567415
T1199381,51110.88106523715
T1199382,104790.02393248564
T1199383,61553.68150700985
T1199384,52612.45520301101
T1199385,30726.65001510297
T1199386,41520.91313492824
T1199387,76732.88331230903
T1199388,45285.028109756124
T1199389,33139.503087151796
T1199390,52583.3876758453
T1199391,64634.707910212244
T1199392,52152.02020142184
T1199393,84976.22128086565
T1199394,40674.459912008904
T1199395,89516.90988266314
T1199396,49461.665018789485
T1199397,61693.63147136173
T1199398,49176.25486330799
T1199399,45373.152430117945
T1199400,67506.59822486975
T1199401,36748.9718296426
T1199402,35872.53133810162
T1199403,66009.34131802514
T1199404,70570.27683657408
T1199405,57471.0115722908
T1199406,25880.30824099958
T1199407,49622.99357054526
T1199408,60862.01673286379
T1199409,56420.25667146234
T1199410,31058.8699234021
T1199411,34109.783953919185
T1199412,27780.920428238045
T1199413,37050.75426262111
T1199414,35225.764190688664
T1199415,57183.27878742578
T1199416,36036.93529975041
T1199417,32097.204937943752
T1199418,38661.89295574429
T1199419,26465.20941976392
T1199420,70387.0870032361
T1199421,46989.44752346908
T1199422,37702.73909516046
T1199423,53244.80258089123
T1199424,46916.17873974472
T1199425,75554.64404579658
T1199426,72518.6963173364
T1199427,69418.509177187
T1199428,58328.980322345815
T1199429,46444.8679722421
T1199430,25271.227135544636
T1199431,35074.93668561214
T1199432,30488.344261088714
T1199433,71101.4371450314
T1199434,48754.865649115396
T1199435,29470.188738668447
T1199436,39071.74663427526
T1199437,64424.470982479994
T1199438,35385.45030183424
T1199439,48405.68271061057
T1199440,76645.26437313731
T1199441,44733.562908488435
T1199442,38728.41738871562
T1199443,28786.862980485625
T1199444,24024.294337519234
T1199445,44131.7675813682
T1199446,51069.283776991666
T1199447,71087.53393327742
T1199448,39825.51824028252
T1199449,69611.35301742879
T1199450,30232.074636990452
T1199451,66085.80518479011
T1199452,44863.124649129626
T1199453,30312.959055490963
T1199454,115419.37768708475
T1199455,48596.15176827256
T1199456,35704.95704835875
T1199457,20402.238240962637
T1199458,53167.48823178759
T1199459,28811.733964860738
T1199460,36664.44200893622
T1199461,102298.39727527948
T1199462,40404.07025410247
T1199463,59130.100559568105
T1199464,30476.016079762525
T1199465,60028.494102376484
T1199466,17664.364138286066
T1199467,45507.49423385595
T1199468,41889.00999680055
T1199469,42045.758658413455
T1199470,64859.485130568304
T1199471,65479.27446126564
T1199472,40392.697722799705
T1199473,34616.007938783434
T1199474,49174.568267370756
T1199475,84536.00148501828
T1199476,26263.02590946867
T1199477,79845.79746706809
T1199478,70360.8335507495
T1199479,59159.41032450335
T1199480,22995.966938803474
T1199481,64666.46008736824
T1199482,46414.637731698436
T1199483,50604.81142793657
T1199484,50830.79696007806
T1199485,100939.16670387352
T1199486,31057.293588442037
T1199487,77882.7994964436
T1199488,30862.57518706674
T1199489,69074.17326990841
T1199490,30703.995152818112
T1199491,44131.59598186139
T1199492,50554.11858492522
T1199493,62410.04580012114
T1199494,89333.33963964692
T1199495,52349.42495452651
T1199496,59676.858630470146
T1199497,55335.305933712996
T1199498,35699.21164259339
T1199499,40609.56092272482
T1199500,47951.1049716096
T1199501,53924.94296627866
T1199502,26723.30821000947
T1199503,35753.331412057436
T1199504,55849.726650331824
T1199505,53865.16558770128
T1199506,78335.05957720928
T1199507,48009.14642290462
T1199508,46436.87982062135
T1199509,46403.28518411348
T1199510,85022.21093789085
T1199511,57751.66783800657
T1199512,28029.76382055343
T1199513,71400.72409762056
T1199514,45094.76437820082
T1199515,28578.026880875226
T1199516,38522.36541842417
T1199517,31523.859115267533
T1199518,54574.96573612764
T1199519,50495.10275088555
T1199520,73209.22665448718
T1199521,78249.2149230121
T1199522,106903.83991207118
T1199523,34781.45372628232
T1199524,58488.340455412115
T1199525,75957.54344999857
T1199526,62168.82282687165
T1199527,64606.0695707477
T1199528,53795.300734344535
T1199529,54462.92585288599
T1199530,58945.4029034223
T1199531,46464.74281404604
T1199532,53971.521825816926
T1199533,34384.088812903836
T1199534,69794.93601277124
T1199535,66962.20976026634
T1199536,51255.16529446868
T1199537,50807.11386583297
T1199538,49903.877971030015
T1199539,61037.09780635925
T1199540,22763.553350935283
T1199541,34122.24381628904
T1199542,70140.45956115292
T1199543,74807.20302102868
T1199544,49560.16092456432
T1199545,34920.52201038398
T1199546,34670.867535760626
T1199547,81589.44425960114
T1199548,31857.49145086301
T1199549,38445.681334412395
T1199550,39276.415277627035
T1199551,50033.930829480305
T1199552,56702.40634551793
T1199553,50640.53013137304
T1199554,40135.01859898084
T1199555,37242.45202255585
T1199556,33576.75643943015
T1199557,50688.27052428272
T1199558,25998.46922449
T1199559,88810.40558984618
T1199560,24377.851915812033
T1199561,42600.116379924024
T1199562,37897.63201394771
T1199563,26728.452746633142
T1199564,39217.96123857633
T1199565,58177.23167252378
T1199566,46799.0977110023
T1199567,40543.18386826136
T1199568,37098.97268854831
T1199569,59291.89981888815
T1199570,63249.528819519815
T1199571,21777.736001725087
T1199572,35692.02923672367
T1199573,50736.509086721184
T1199574,53196.92895106891
T1199575,36385.99811214137
T1199576,30963.154560238618
T1199577,41728.497170414186
T1199578,87093.17348599595
T1199579,149361.52226514605
T1199580,23735.404621140922
T1199581,34273.53975184983
T1199582,70190.6003236092
T1199583,36351.93369594819
T1199584,25346.061283958523
T1199585,71898.07396218006
T1199586,36246.64419333494
T1199587,51176.15519842133
T1199588,41447.2089962325
T1199589,37557.88128385203
T1199590,39899.07258556641
T1199591,35490.427377579465
T1199592,29990.205131774906
T1199593,31312.29813567138
T1199594,43812.107914107764
T1199595,65279.7006570379
T1199596,60252.041704200834
T1199597,31490.74789464175
T1199598,42600.623055897784
T1199599,40878.916091139006
T1199600,47759.34503632119
T1199601,32545.516231263777
T1199602,32209.70526307418
T1199603,47956.51548256087
T1199604,26315.501945495358
T1199605,26128.14779630836
T1199606,21240.60953127243
T1199607,39621.469707242475
T1199608,59227.57279011077
T1199609,38879.42574804775
T1199610,50364.842079102644
T1199611,43586.861285612744
T1199612,63896.24719112851
T1199613,59925.72302771428
T1199614,34683.018676232314
T1199615,64751.37409528763
T1199616,69669.20298058601
T1199617,72282.46718823332
T1199618,34208.39280822607
T1199619,49955.3959765606
T1199620,87411.41179406756
T1199621,77186.45508289995
T1199622,50603.336339935355
T1199623,55735.36888218312
T1199624,44628.662698345055
T1199625,69978.35562643627
T1199626,57516.86103878146
T1199627,75671.42950575557
T1199628,55923.5590203468
T1199629,29563.839895129066
T1199630,63087.63179935407
T1199631,25638.104235115556
T1199632,51526.25342270163
T1199633,52529.46614210015
T1199634,40314.37176242593
T1199635,71357.3368113407
T1199636,48150.04800520724
T1199637,47736.93370434524
T1199638,40534.56394579671
T1199639,46006.16218995862
T1199640,62389.22174070198
T1199641,81196.43108181219
T1199642,52324.52634552902
T1199643,45986.822487211946
T1199644,30277.91140331255
T1199645,42617.557510072154
T1199646,25421.25452714897
T1199647,37397.59029757496
T1199648,37414.2952681944
T1199649,35441.66853359033
T1199650,46206.46857253028
T1199651,43352.74371312633
T1199652,34565.09246221916
T1199653,50351.283779489924
T1199654,31530.446877221955
T1199655,38597.79247158236
T1199656,47017.01101738969
T1199657,57616.82131000084
T1199658,34278.01921377629
T1199659,29988.17716808211
T1199660,68629.05653661513
T1199661,49407.745519573466
T1199662,43155.43386940495
T1199663,61225.50387396588
T1199664,68854.6061358051
T1199665,59301.2810033197
T1199666,42868.15054813118
T1199667,28853.270500653256
T1199668,70472.8607974732
T1199669,63467.954611755405
T1199670,42278.41279200023
T1199671,49207.54240115278
T1199672,37654.57666217778
T1199673,39394.36434276287
T1199674,45357.46943665996
T1199675,19733.78693131924
T1199676,30777.084989898132
T1199677,25158.91047192564
T1199678,37430.03193122969
T1199679,38776.03164308959
T1199680,37594.05400906223
T1199681,50860.493305491465
T1199682,49330.94529298588
T1199683,54508.50655293982
T1199684,30971.786498209134
T1199685,50947.180323522916
T1199686,35673.86435164586
T1199687,34746.99598876413
T1199688,29125.52489767379
T1199689,47913.992259300336
T1199690,48953.98425022319
T1199691,55794.35056174634
T1199692,54430.95620050994
T1199693,38844.609086608674
T1199694,34360.54393691104
T1199695,46584.23973515336
T1199696,30351.647540030302
T1199697,35863.370028593905
T1199698,31354.68674161977
T1199699,83337.38124924185
T1199700,23327.026973544765
T1199701,25439.586373589478
T1199702,22350.063342524172
T1199703,38392.4320053898
T1199704,38287.70562325951
T1199705,27358.46801138339
T1199706,29909.426465512435
T1199707,57971.740624817525
T1199708,65948.62928886646
T1199709,69309.22241265902
T1199710,70463.17105777508
T1199711,47289.13225723943
T1199712,25836.224714593052
T1199713,84474.79343531463
T1199714,28707.202118429756
T1199715,25084.317940767476
T1199716,84804.49254223751
T1199717,28250.292103900218
T1199718,32655.54166019946
T1199719,69387.72833482113
T1199720,57415.09287858238
T1199721,21798.59898197875
T1199722,68785.04413074449
T1199723,63577.701922052314
T1199724,40048.22426821155
T1199725,89192.39278483322
T1199726,51672.45472990241
T1199727,30177.045495617087
T1199728,77213.04867869019
T1199729,88521.8024849668
T1199730,74499.67972276063
T1199731,27933.343150752145
T1199732,100783.00189814389
T1199733,39690.783066651
T1199734,49948.68902110117
T1199735,49484.30488323584
T1199736,73075.80050212683
T1199737,53614.02240048115
T1199738,29169.08855995187
T1199739,67198.79706543358
T1199740,48011.705974198936
T1199741,49413.20300921787
T1199742,43025.68227087706
T1199743,64253.84358079817
T1199744,84627.6794069806
T1199745,16043.069543027677
T1199746,144560.071983013
T1199747,22510.372361683698
T1199748,80848.18299541701
T1199749,31659.25161103768
T1199750,46899.21351971256
T1199751,67758.0256499751
T1199752,34832.83951981836
T1199753,51146.18081883857
T1199754,38293.59998793395
T1199755,24765.21857563474
T1199756,71440.62060737658
T1199757,77120.08736112279
T1199758,34420.08282247931
T1199759,28282.206540956555
T1199760,30203.18095256626
T1199761,37103.379251091006
T1199762,28678.189432975625
T1199763,33991.11910133799
T1199764,62206.801442654396
T1199765,42335.06027153676
T1199766,34108.56264727879
T1199767,49432.80092684577
T1199768,34076.23452340061
T1199769,36580.50831203831
T1199770,39753.38976283472
T1199771,46572.815714951525
T1199772,49801.36614089242
T1199773,44276.69770260333
T1199774,51505.24435197942
T1199775,25120.890472761574
T1199776,46610.38711410998
T1199777,44696.61857535632
T1199778,20717.382468686097
T1199779,54150.929159612344
T1199780,56530.309226851066
T1199781,60894.09565044395
T1199782,41815.158445924484
